Q9Y2S7	Q9Y6H1	1	
Q9Y2S7	Q5JR59	1	
Q9Y2S7	Q6RW13	1	
Q9Y4D7	P09067	1	
Q02790	Q92990	1	
O60341	Q9NSC5	1	
O60341	Q9Y250	1	
O60341	Q9BUZ4	1	
O60341	Q15323	1	
O60341	Q9BWT7	1	
O60341	Q9UBB9	1	
O60341	Q8TAP6	1	
O60341	Q7Z6G3	1	
O60341	Q5W5X9	1	
O60341	Q6P597	1	
O60341	Q08117	1	
O60341	Q9BYU1	1	
O60341	Q13490	1	
O60341	Q16236	1	
O60341	Q9P2K3	1	
O60341	P45379	1	
O60341	Q9Y3C0	1	
O60341	P38432	1	
O60341	Q99471	1	
O60341	Q13287	1	
O60341	Q14525	1	
O60341	P01106	1	
O60341	Q9BYV2	1	
O60341	Q9H9H4	1	
O60341	Q8N5R6	1	
O60341	Q9BVG8	1	
O60341	O95995	1	
O60341	Q96P16	1	
O60341	Q13625	1	
O60341	Q96F24	1	
O60341	Q8N6V9	1	
O60341	Q86WH2	1	
O60341	Q8TF42	1	
O60341	Q9NYA3	1	
O60341	Q86SG2	1	
O60341	Q8N0Z3	1	
O60341	Q8TC20	1	
O60341	Q9H8W3	1	
O60341	P17980	1	
O60341	Q86XR8	1	
O60341	O15060	1	
O60341	Q08379	1	
O60341	Q2M3C6	1	
O60341	Q3B820	1	
O60341	P19012	1	
O60341	O76015	1	
O60341	Q49A88	1	
O60341	Q96CN9	1	
O60341	Q9UPT5	1	
O60341	Q6A163	1	
O60341	Q92764	1	
O60341	Q9HCM9	1	
O60341	Q6A162	1	
O60341	O96006	1	
O60341	O75564	1	
O60341	A0A494C0A2	1	
O60341	A0A087WZS8	1	
O60341	A0A087WWQ1	1	
O60341	A0A087WZB6	1	
O60341	A0A494C053	1	
O60341	A0A075B7F9	1	
O60341	A0A087WTG0	1	
O60341	A0A087WU30	1	
O60341	A0A087WY62	1	
O60341	A0A087WVV8	1	
O60341	A0A494C1A6	1	
P78332	Q15555	1	
P78332	P26641	1	
O14559	A8MQ03	1	
O14561	Q8TBB1	1	
O14561	Q53EP0	1	
O14561	Q08AM6	1	
O14561	O43482	1	
O14561	Q7L273	1	
O14561	Q96PG8	1	
O14561	Q9BXH1	1	
O14561	P55884	1	
O14561	Q16656	1	
O14561	Q9GZT3	1	
O14561	Q86VK4	1	
O14561	Q96NM4	1	
O14561	Q9NVV9	1	
O14561	P25791	1	
O14561	Q6PF18	1	
O14561	Q9BSK4	1	
O14561	Q96HA8	1	
O14561	P17023	1	
O14561	Q8N4L8	1	
O14561	Q96I34	1	
O14561	O43711	1	
O14561	P17980	1	
O14561	Q969H6	1	
O14561	Q9BQA5	1	
O14561	Q13643	1	
O14561	Q5H9J7	1	
O14561	Q3KNS6	1	
O14561	Q86UR1	1	
O14561	A4D2B0	1	
O14561	P26441	1	
O14561	Q08043	1	
Q16654	Q9H8W4	1	
O75800	Q99593	1	
O75800	Q96FT9	1	
O75800	A1L443	1	
O75800	Q5JR59	1	
O75800	Q7L2H7	1	
O75800	Q9Y3Q8	1	
O75800	Q86Y26	1	
O75800	P57052	1	
O75800	P15884	1	
O75800	A8MQ03	1	
O75800	Q96G27	1	
P30260	P21964	1	
P02730	Q9BXR6	1	
P02730	Q9H2L4	1	
P02730	Q9BZ11	1	
P02730	O95393	1	
P53701	Q13596	1	
P53701	Q9UHD4	1	
P53701	Q9HC62	1	
O14641	O14641	1	
O14641	O14978	1	
O14641	P42768	1	
O14641	P26368	1	
O14641	Q9BXS5	1	
O14641	Q96RL1	1	
O14641	Q9UNA4	1	
O14641	Q96A72	1	
O14641	P45974	1	
O14641	O60739	1	
O14641	O43395	1	
O14641	P36575	1	
O14641	O60504	1	
O14641	Q9H0I2	1	
O14641	Q12933	1	
O14641	Q9BSL1	1	
O14641	Q9BQY4	1	
O14641	Q9NVV9	1	
O14641	Q13131	1	
O14641	Q8N4T4	1	
O14641	Q8TBE0	1	
O14641	Q8N5R6	1	
O14641	Q96CG3	1	
O14641	Q8N684	1	
O14641	O95817	1	
O14641	Q96BN8	1	
O14641	Q93062	1	
O14641	Q96H20	1	
O14641	Q96BR9	1	
O14641	Q9BVN2	1	
O14641	Q96CW1	1	
O14641	Q7Z7J5	1	
O14641	Q8TAD8	1	
O14641	P61457	1	
O14641	Q8WTU0	1	
O14641	P07947	1	
O14641	Q96EZ8	1	
O14641	P15622	1	
O14641	Q8N5A5	1	
O14641	P49910	1	
O14641	P10074	1	
O14641	Q15287	1	
O14641	Q8IYF1	1	
O14641	P49674	1	
O14641	Q9UGY1	1	
P52435	Q9BUZ4	1	
P52435	O43482	1	
P52435	P15173	1	
P52435	O00560	1	
P52435	Q96HA8	1	
P52435	A5D8V6	1	
P52435	O15160	1	
P52435	O75971	1	
P52435	Q494R4	1	
P50221	P09917	1	
P50221	O15347	1	
P50221	Q9H6Z4	1	
P50221	P31273	1	
P50221	P45984	1	
P50221	Q9NSC5	1	
P50221	Q02078	1	
P50221	O95983	1	
P50221	O43602	1	
P50221	Q9UJV3	1	
P50221	P40222	1	
P50221	Q96IZ5	1	
P50221	O14893	1	
P50221	P49427	1	
P50221	P49593	1	
P50221	Q969R5	1	
P50221	P68400	1	
P50221	O15344	1	
P50221	P50402	1	
P50221	Q9BSW7	1	
P50221	P13807	1	
P50221	Q08493	1	
P50221	Q712K3	1	
P50221	Q9UH92	1	
P50221	P51452	1	
P50221	Q13895	1	
P50221	Q9BRC7	1	
P50221	Q9NX04	1	
P50221	Q86VK4	1	
P50221	Q9BT43	1	
P50221	Q9UJ70	1	
P50221	Q15642	1	
P50221	Q13526	1	
P50221	Q9UDX3	1	
P50221	Q99932	1	
P50221	O00560	1	
P50221	Q9HBI0	1	
P50221	Q9HAT8	1	
P50221	Q12982	1	
P50221	Q9H3U1	1	
P50221	Q9NX01	1	
P50221	Q9UJX0	1	
P50221	P38919	1	
P50221	Q96Q77	1	
P50221	O76071	1	
P50221	Q8WV44	1	
P50221	Q8IYS1	1	
P50221	Q6NT76	1	
P50221	Q68D86	1	
P50221	Q2TBE0	1	
P50221	Q969S2	1	
P50221	Q8TBK6	1	
P50221	Q8IXS8	1	
P50221	Q53TS8	1	
P50221	Q9UKG1	1	
P50221	Q9UKZ1	1	
P50221	O94888	1	
P50221	Q9BV19	1	
P50221	Q8N5J4	1	
P50221	Q8IW40	1	
P50221	Q9UL33	1	
P50221	P54284	1	
P50221	Q8WYK0	1	
P50221	Q8N9N5	1	
P50221	P61024	1	
P50221	Q8IVA1	1	
P50221	Q9NUJ3	1	
P50221	Q9UJX6	1	
P50221	Q8N8B7	1	
P50221	Q8N7C3	1	
P50221	Q13064	1	
P50221	Q96CN9	1	
P50221	Q9NWQ9	1	
P50221	Q8NC06	1	
P50221	P54619	1	
P50221	Q15735	1	
P50221	O43247	1	
P50221	Q9UBU8	1	
P50221	Q96EZ8	1	
P50221	Q13541	1	
P50221	Q9UHB4	1	
P50221	Q63ZY3	1	
P50221	Q2TAL8	1	
P50221	Q7Z3C6	1	
P50221	Q5JUK9	1	
P50221	O95872	1	
P50221	A6NFU0	1	
P50221	Q14CS0	1	
P50221	Q96MP8	1	
Q9UPZ6	Q9NYP7	1	
Q9UPZ6	Q13520	1	
Q9UPZ6	P21964	1	
Q9UPZ6	P20138	1	
Q9UPZ6	Q9Y5Y7	1	
Q9UPZ6	Q8NBJ4	1	
Q9UPZ6	Q3ZAQ7	1	
Q9UPZ6	Q9NY72	1	
Q9UPZ6	Q71RG4	1	
Q9UPZ6	Q3SXY8	1	
Q9UPZ6	Q7Z5P4	1	
Q9UPZ6	Q86WI0	1	
Q6FI81	P50222	1	
Q6FI81	O76003	1	
Q6FI81	P54284	1	
Q6FI81	Q9UHB4	1	
Q7L5A3	Q9ULX6	1	
Q7L5A3	Q9UGI0	1	
Q7L5A3	Q9NUY8	1	
Q7L5A3	Q9NQX0	1	
Q7L5A3	O00167	1	
Q7L5A3	Q9H0C1	1	
Q7L5A3	Q16825	1	
Q7L5A3	Q9Y2B5	1	
Q7L5A3	Q9BUZ4	1	
Q7L5A3	Q9UJV3	1	
Q7L5A3	Q9NRD5	1	
Q7L5A3	O00505	1	
Q7L5A3	Q96EY1	1	
Q7L5A3	Q08117	1	
Q7L5A3	Q9BRK4	1	
Q7L5A3	Q5TD97	1	
Q7L5A3	Q99750	1	
Q7L5A3	O95235	1	
Q7L5A3	Q8NHQ1	1	
Q7L5A3	Q14192	1	
Q7L5A3	O60504	1	
Q7L5A3	Q99471	1	
Q7L5A3	Q9HCD5	1	
Q7L5A3	Q12933	1	
Q7L5A3	O76011	1	
Q7L5A3	P25791	1	
Q7L5A3	Q13137	1	
Q7L5A3	Q9NYB9	1	
Q7L5A3	Q8ND83	1	
Q7L5A3	Q8N5R6	1	
Q7L5A3	O00160	1	
Q7L5A3	Q9UJY1	1	
Q7L5A3	O95429	1	
Q7L5A3	O75031	1	
Q7L5A3	Q14689	1	
Q7L5A3	Q9UHJ3	1	
Q7L5A3	Q8TDC0	1	
Q7L5A3	Q8NEG2	1	
Q7L5A3	Q9P2Y4	1	
Q7L5A3	Q8NCR3	1	
Q7L5A3	Q08379	1	
Q7L5A3	Q96N21	1	
Q7L5A3	Q9ULV0	1	
Q7L5A3	Q15834	1	
Q7L5A3	Q13064	1	
Q7L5A3	Q7Z3I7	1	
Q7L5A3	Q86Z20	1	
Q7L5A3	Q5JST6	1	
Q7L5A3	P57052	1	
Q7L5A3	Q13422	1	
Q7L5A3	Q9NZC7	1	
Q7L5A3	Q3LI70	1	
Q7L5A3	Q3LI66	1	
Q7L5A3	Q3LI72	1	
Q7L5A3	O15131	1	
Q7L5A3	Q9NR12	1	
Q7L5A3	A8MQ03	1	
Q7L5A3	Q8N720	1	
Q7L5A3	O00308	1	
Q7L5A3	Q6PI77	1	
Q7L5A3	P14373	1	
Q7L5A3	Q3LI67	1	
P31323	P17612	1	
P31323	O43572	1	
P31323	O43687	1	
P31323	Q9P0M2	1	
P31323	Q16514	1	
P31323	Q16610	1	
P31323	P33176	1	
P31323	P24588	1	
P31323	Q86UN6	1	
P31323	Q9BSF0	1	
P16383	Q9UBB9	1	
Q9H977	Q9BRQ3	1	
Q8IZD2	Q9HD20	1	
Q6NTF9	P24001	1	
Q6NTF9	Q6P1Q0	1	
Q6NTF9	P27338	1	
Q6NTF9	Q00325	1	
Q6NTF9	P31512	1	
Q6NTF9	Q9Y3Q0	1	
Q6NTF9	P21964	1	
Q6NTF9	O15079	1	
Q6NTF9	Q9ULP0	1	
Q6NTF9	Q14318	1	
Q6NTF9	Q9UH92	1	
Q6NTF9	Q05086	1	
Q6NTF9	Q9BXI2	1	
Q6NTF9	P60602	1	
Q6NTF9	O60830	1	
Q6NTF9	Q92843	1	
Q6NTF9	Q9NZE8	1	
Q6NTF9	Q8WXG1	1	
Q6NTF9	Q70CQ3	1	
Q6NTF9	Q9UHD4	1	
Q6NTF9	Q8IXM6	1	
Q6NTF9	Q9HB07	1	
Q6NTF9	Q17RD7	1	
Q6NTF9	P23434	1	
Q6NTF9	O95563	1	
Q6NTF9	P27658	1	
Q6NTF9	Q96E29	1	
Q6NTF9	Q96QR1	1	
Q6NTF9	Q96BM0	1	
Q6NTF9	Q9H5X1	1	
Q6NTF9	P40426	1	
Q6NTF9	Q96CM8	1	
Q6NTF9	Q2NL82	1	
Q6NTF9	Q9UMS0	1	
Q6NTF9	Q07817	1	
Q6NTF9	Q9H8L6	1	
Q6NTF9	Q5XKP0	1	
Q6NTF9	Q96A11	1	
Q6NTF9	Q96C03	1	
Q6NTF9	Q53QW1	1	
Q6NTF9	P07204	1	
Q6NTF9	P49411	1	
Q6NTF9	Q9NR28	1	
Q6NTF9	Q6ZUI0	1	
Q6NTF9	Q14204	1	
Q6NTF9	O14521	1	
Q6NTF9	O95870	1	
Q6NTF9	Q69YL0	1	
Q6NTF9	Q99525	1	
Q6NTF9	P33778	1	
Q6NTF9	Q13085	1	
Q6NTF9	Q6IN84	1	
Q9UKT7	Q9NRD5	1	
Q9UKT7	Q86XR8	1	
Q9UKT7	Q9UJ68	1	
Q9NZC3	Q14973	1	
Q96EN9	Q99750	1	
Q96EN9	Q96D09	1	
Q96EN9	P78358	1	
Q96EN9	P43364	1	
Q96EN9	P43360	1	
Q96EN9	P78358	1	
Q9Y2Y6	P54709	1	
Q9Y2Y6	O43765	1	
Q9Y2Y6	Q8NBJ4	1	
Q9Y2Y6	P27105	1	
Q9Y2Y6	Q96L08	1	
Q9Y2Y6	P08034	1	
Q9Y2Y6	P15941	1	
Q99558	Q12933	1	
Q99558	Q13114	1	
P63010	Q9UHB7	1	
P63010	Q9BXS5	1	
P63010	P40692	1	
P63010	O95398	1	
P63010	Q99757	1	
P63010	Q96C10	1	
P63010	Q16626	1	
P63010	Q9H4K1	1	
P63010	Q9Y6Q5	1	
P63010	Q9NVV9	1	
P63010	O75348	1	
P63010	P49407	1	
P63010	Q9UGJ1	1	
P63010	Q7Z3B4	1	
P63010	Q9BXU0	1	
P63010	Q17RB8	1	
P63010	Q53TS8	1	
P63010	Q9NVZ3	1	
P63010	Q96PY5	1	
P63010	Q5SW96	1	
P63010	Q01081	1	
P63010	Q96CW1	1	
P63010	Q9NYB0	1	
P63010	P02461	1	
P63010	P12236	1	
P63010	P52292	1	
P63010	Q5VWP2	1	
P63010	Q6ZU52	1	
P63010	Q96HA1	1	
P63010	Q63ZY3	1	
P63010	Q8WWR8	1	
P63010	O95872	1	
P63010	Q9UIG4	1	
P63010	A0A096LP49	1	
P63010	P78347	1	
P63010	A0A1B0GW87	1	
O14978	Q8TBB1	1	
O14978	Q9NWS9	1	
O14978	Q9NWQ4	1	
O14978	Q9NZD8	1	
O14978	Q9UMX1	1	
O14978	O60437	1	
O14978	Q9Y5B8	1	
O14978	Q8WV44	1	
O14978	P57086	1	
O14978	O95967	1	
O14978	Q9H8W4	1	
O14978	Q96AA8	1	
O14978	P49760	1	
O14978	P49761	1	
O14978	P10073	1	
O14978	P49910	1	
O14978	Q9Y4C2	1	
Q9NP84	Q9BRI3	1	
Q9NP84	Q9BYR6	1	
Q9UHR4	O43813	1	
Q9UHR4	O95817	1	
Q9UHR4	Q9UQB8	1	
Q9UHR4	A8MQ03	1	
P43353	Q9UJV3	1	
P43353	Q15323	1	
P43353	O76011	1	
P43353	P60410	1	
P43353	Q07627	1	
P43353	A8MQ03	1	
P43353	Q6A162	1	
P43353	P60328	1	
P43353	Q9BYR6	1	
P43353	P60411	1	
P43353	Q8IUG1	1	
P43353	P60370	1	
P43353	Q9BYR5	1	
P43353	P26371	1	
P43353	Q7Z3S9	1	
P43353	A0A087WUL8	1	
P43353	P60409	1	
Q9Y258	P26367	1	
Q9Y258	Q5BVD1	1	
Q9Y6N9	Q9UBT7	1	
Q9Y6N9	Q9Y5F1	1	
Q9Y6N9	Q9H0I2	1	
Q9Y6N9	P63000	1	
Q9Y6N9	Q8TD10	1	
Q9Y6N9	P54646	1	
Q9Y6N9	Q8N8V4	1	
Q9UBU7	O00311	1	
P21731	Q9Y5S8	1	
P21731	Q86Y07	1	
P21731	Q96MV8	1	
P21731	Q8IVJ1	1	
P21731	P54849	1	
P21731	Q96A54	1	
P21731	P29033	1	
P21731	P48230	1	
P21731	Q8N6S5	1	
P21731	Q6UWT4	1	
P21731	Q6N075	1	
P21731	Q5J8X5	1	
P21731	Q969S0	1	
Q8TCE9	P08670	1	
Q8TCE9	Q3MII6	1	
Q8TCE9	Q8TBB1	1	
Q8TCE9	Q96R06	1	
Q8TCE9	Q9UJV3	1	
Q8TCE9	Q9NRD5	1	
Q8TCE9	O95994	1	
Q8TCE9	Q9H668	1	
Q8TCE9	P36406	1	
Q8TCE9	Q92752	1	
Q8TCE9	Q9H2G9	1	
Q8TCE9	Q8WVV4	1	
Q8TCE9	Q9H190	1	
Q8TCE9	Q96IF1	1	
Q8TCE9	O14526	1	
Q8TCE9	P14136	1	
Q8TCE9	Q9H0N5	1	
Q8TCE9	Q6UY14	1	
Q8TCE9	Q96D03	1	
Q8TCE9	Q9BXJ5	1	
Q8TCE9	Q9NR46	1	
Q8TCE9	Q5JR12	1	
Q8TCE9	Q96Q35	1	
Q8TCE9	Q96BR9	1	
Q8TCE9	Q9UKT9	1	
Q8TCE9	Q04864	1	
Q8TCE9	Q96N21	1	
Q8TCE9	Q8NI38	1	
Q8TCE9	Q969V4	1	
Q8TCE9	P08727	1	
Q8TCE9	Q14005	1	
Q8TCE9	Q8N9N5	1	
Q8TCE9	P51692	1	
Q8TCE9	Q8IUI8	1	
Q8TCE9	A6NJZ7	1	
Q8TCE9	Q7Z4V0	1	
Q8TCE9	A2RTX5	1	
Q8TCE9	P15884	1	
Q8TCE9	P21333	1	
Q8TCE9	Q92764	1	
Q8TCE9	Q8N720	1	
Q8TCE9	Q9NQZ8	1	
Q8TCE9	P14373	1	
Q8TCE9	Q6PKX4	1	
Q8TCE9	O75564	1	
Q8TCE9	A8MW99	1	
Q9UHL9	Q9H8Y8	1	
Q9UHL9	Q96HT8	1	
Q8N7H5	P51116	1	
Q8N7H5	Q8WVC0	1	
Q17R89	Q15642	1	
Q86V24	P55061	1	
Q8IVW4	Q9UGI0	1	
Q8IVW4	Q15276	1	
Q8IVW4	Q9NQM4	1	
Q8IVW4	Q9NRD5	1	
Q8IVW4	Q8WYN0	1	
Q8IVW4	Q9BRK4	1	
Q8IVW4	O94972	1	
Q8IVW4	Q9P2M1	1	
Q8IVW4	Q99750	1	
Q8IVW4	P51114	1	
Q8IVW4	P51116	1	
Q8IVW4	Q5JR59	1	
Q8IVW4	Q8WWB5	1	
Q8IVW4	Q96BR9	1	
Q8IVW4	Q8N6L0	1	
Q8IVW4	Q9NRI5	1	
Q8IVW4	Q08379	1	
Q8IVW4	O43298	1	
Q8IVW4	P23508	1	
Q8IVW4	Q13422	1	
Q8IVW4	A8MQ03	1	
Q8IVW4	Q63ZY3	1	
Q8IVW4	O43829	1	
Q8IVW4	P14373	1	
Q8IVW4	P60411	1	
O95045	O95045	1	
O95045	Q8TBB1	1	
O95045	Q13084	1	
O95045	P50222	1	
O95045	Q8IUQ4	1	
Q96L34	Q15323	1	
Q96L34	Q9H944	1	
Q96L34	O75525	1	
Q96L34	Q5JR59	1	
Q96L34	P61978	1	
Q96L34	Q6A162	1	
Q96L34	Q7Z3S9	1	
Q96L34	A0A087WUL8	1	
Q14667	Q04864	1	
Q13183	P48165	1	
Q13183	Q96BA8	1	
O60861	O60861	1	
O60861	Q16543	1	
O60861	Q9Y4Z0	1	
